device_id,timestamp,position_x,position_y,velocity_x,velocity_y,signal_strength,connected
0,290,-864.7231148235051,-261.4161769417285,0.7447971272082771,-3.2969419991252535,0.1,False
0,300,-849.3043755003264,-289.0026594123942,1.5418739323178634,-2.7586482470665707,0.10287099066442196,False
0,310,-839.087755729996,-325.45509200334004,1.0216619770330329,-3.645243259094588,0.10000595628254061,False
0,320,-830.2667076384392,-370.25941518176705,0.8821048091556788,-4.480432317842696,0.1,False
0,330,-826.5243190842325,-417.18372814065344,0.3742388554206685,-4.692431295888636,0.1,False
0,340,-830.9717230128829,-475.09151844851215,-0.44474039286503464,-5.790779030785873,0.1,False
0,350,-834.6967481149309,-525.0871061330437,-0.37250251020480163,-4.9995587684531575,0.1,False
0,360,-833.4052269182338,-590.0037353498901,0.12915211966971285,-6.49166292168464,0.1,False
0,370,-834.921775174732,-655.2007432452431,-0.15165482564982002,-6.519700789535301,0.1,False
0,380,-830.6664685277806,-719.9065838953757,0.42553066469514533,-6.470584065013263,0.1,False
0,390,-826.2160986074399,-783.3695615796933,0.4450369920340683,-6.346297768431756,0.1,False
0,400,-833.3913792262555,-851.1598045046048,-0.7175280618815602,-6.779024292491157,0.1,False
0,410,-838.4510340294745,-917.9084347109439,-0.5059654803218996,-6.6748630206339,0.1,False
0,420,-852.5907697408344,-987.1486428275707,-1.413973571135986,-6.924020811662682,0.1,False
0,430,-864.5877114768017,940.8522295265757,-1.1996941735967306,-7.199912764585362,0.1,False
0,440,-876.8853368272722,859.247968109177,-1.2297625350470542,-8.160426141739867,0.1,False
0,450,-886.8077349077759,779.4872221392939,-0.9922398080503674,-7.976074596988301,0.1,False
0,460,-899.7286997863704,699.401572021558,-1.292096487859448,-8.008565011773586,0.1,False
0,470,-917.0476869998491,612.9528119457786,-1.7318987213478758,-8.644876007577928,0.1,False
0,480,-933.5217050862589,521.3411261533656,-1.6474018086409714,-9.161168579241314,0.1,False
0,490,-948.8959984528469,442.4255441779121,-1.5374293366588092,-7.89155819754535,0.1,False
0,500,-964.541714535438,364.84407916380997,-1.5645716082591146,-7.758146501410224,0.1,False
0,510,-980.2834672574795,277.3229599747078,-1.5741752722041489,-8.75211191891021,0.1,False
0,520,-999.300348380564,177.37327254481352,-1.9016881123084435,-9.994968742989421,0.1,False
0,530,984.8754401711644,77.37327254481352,-1.5824211448271468,-10.0,0.1,False
0,540,966.91748373827,-22.626727455186483,-1.7957956432894424,-10.0,0.1,False
0,550,948.1303032192982,-116.40974144283086,-1.878718051897197,-9.378301398764435,0.1,False
0,560,921.4688443631321,-211.9508987197206,-2.6661458856166167,-9.554115727688977,0.1,False
0,570,884.6523195976479,-304.20279731004393,-3.681652476548429,-9.225189859032334,0.1,False
0,580,839.6723898984098,-393.41486381625566,-4.497992969923807,-8.92120665062117,0.1,False
0,590,795.5672521709844,-486.14618166257253,-4.4105137727425525,-9.273131784631683,0.1,False
0,600,756.9499971082641,-573.4741901211593,-3.861725506272016,-8.732800845858677,0.1,False
0,610,716.8163749897656,-661.4024136933841,-4.0133622118498575,-8.792822357222484,0.1,False
0,620,670.3820533318503,-742.4684548713161,-4.643432165791521,-8.106604117793202,0.1,False
0,630,623.6926395997148,-815.3547529115921,-4.668941373213549,-7.288629804027594,0.1,False
0,640,584.2864290321559,-889.1632165380648,-3.940621056755875,-7.380846362647277,0.1,False
0,650,536.9228388493261,-962.5938459037096,-4.73635901828297,-7.343062936564483,0.1,False
0,660,485.5441646782838,963.1147336433946,-5.137867417104237,-7.429142045289563,0.1,False
0,670,438.35691090404043,896.529659299104,-4.718725377424349,-6.658507434429067,0.1,False
0,680,388.87183698455374,843.3819223116284,-4.948507391948683,-5.314773698747573,0.1,False
0,690,333.99984327543825,787.6397582046234,-5.487199370911545,-5.574216410700485,0.14446958907783125,False
0,700,285.11516253128275,726.9781393396042,-4.888468074415542,-6.06616188650193,0.2191108459051868,False
0,710,241.84453188446514,667.3821855148954,-4.3270630646817505,-5.959595382470886,0.2901494811264457,False
0,720,196.3484916650475,614.3039637652801,-4.549604021941757,-5.307822174961526,0.35507978006820584,True
0,730,146.88359028294963,562.990752267601,-4.9464901382097874,-5.1313211497679045,0.4181637891697968,True
0,740,105.67328268701749,503.2785332189683,-4.121030759593213,-5.971221904863285,0.485747022689332,True
0,750,64.04346140767007,452.2852269068328,-4.16298212793475,-5.099330631213546,0.5432030085177433,True
0,760,21.85416842439099,395.99313343659514,-4.218929298327913,-5.629209347023774,0.6034042783810513,True
0,770,-10.260935250306716,344.2377859382718,-3.2115103674697694,-5.175534749832336,0.6556093205966596,True
0,780,-41.72548855641344,293.3240638157349,-3.1464553306106753,-5.091372212253704,0.7037230639947674,True
0,790,-77.99373928138914,244.3501271845971,-3.6268250724975704,-4.897393663113776,0.7435043703642845,True
0,800,-104.78934368817329,192.93442962612812,-2.679560440678413,-5.141569755846908,0.7804447662073221,True
0,810,-129.76856164012895,146.62223051319916,-2.4979217951955666,-4.631219911292884,0.8041991877677377,True
0,820,-154.732741152514,95.94631707682652,-2.4964179512385054,-5.0675913436372575,0.8179343059629909,True
0,830,-182.14888630032078,43.70865337500186,-2.741614514780679,-5.22376637018246,0.812680318278342,True
0,840,-212.8335032913318,-5.422772844567817,-3.0684616991011007,-4.913142621956964,0.7870974246548785,True
0,850,-255.85017816152367,-51.85716564411973,-4.301667487019192,-4.6434392799551905,0.7389473629822425,True
0,860,-302.5198981776166,-102.07055634720723,-4.666972001609289,-5.021339070308752,0.6807247468618591,True
0,870,-351.2574971493616,-161.32862141519615,-4.8737598971745015,-5.9258065067988905,0.6134657151152547,True
0,880,-402.49002076570116,-222.60497996320055,-5.123252361633959,-6.127635854800436,0.5400530531459182,True
0,890,-450.0359629468867,-285.2026222417677,-4.754594218118546,-6.259764227856712,0.46720275556351454,True
0,900,-503.3956736969242,-347.85915229201055,-5.33597107500375,-6.265653005024284,0.3881068768730144,True
0,910,-555.6803797353091,-413.16717972580227,-5.228470603838496,-6.530802743379165,0.3075494221062771,True
0,920,-602.0553828372385,-483.9178186823266,-4.637500310192941,-7.075063895652429,0.22757062507854153,False
0,930,-648.4214003338867,-552.3582817521459,-4.636601749664817,-6.844046306981936,0.14820778130394874,False
0,940,-690.1706315311498,-626.3091441190186,-4.174923119726309,-7.395086236687274,0.1,False
0,950,-729.5396709970971,-698.7688357197638,-3.9369039465947355,-7.245969160074524,0.1,False
0,960,-773.7553293632351,-767.33059706822,-4.421565836613794,-6.856176134845617,0.1,False
0,970,-819.6870882571648,-837.5391570169174,-4.593175889392966,-7.020855994869753,0.1,False
0,980,-863.8310864850308,-906.4958603637739,-4.414399822786607,-6.895670334685643,0.1,False
0,990,-911.6366404383887,-984.3513097857303,-4.780555395335783,-7.785544942195648,0.1,False
0,1000,-958.9179411077816,935.0462614831581,-4.7281300669393,-8.060242873111164,0.1,False
0,1010,993.6980841832333,852.811619495526,-4.7383974708984935,-8.223464198763228,0.1,False
0,1020,946.8408128150836,763.5568710163725,-4.685727136814981,-8.925474847915345,0.1,False
0,1030,899.0203390376428,671.9160100108479,-4.782047377744083,-9.164086100552462,0.1,False
0,1040,851.7494573005997,578.8607598941858,-4.727088173704295,-9.305525011666228,0.1,False
0,1050,806.2500070480587,478.8607598941858,-4.549945025254103,-10.0,0.1,False
0,1060,756.0534628112919,381.0853039658891,-5.019654423676687,-9.77754559282965,0.15333427639491648,False
0,1070,703.3796015514808,290.7726669525239,-5.267386125981094,-9.031263701336526,0.23888791382254126,False
0,1080,654.0749888377613,201.56253480781106,-4.930461271371943,-8.921013214471271,0.31557210280317494,True
0,1090,595.7772005954848,120.10785402012289,-5.829778824227664,-8.145468078768813,0.39223658439594133,True
0,1100,534.1388094500603,40.52212165926994,-6.163839114542468,-7.958573236085297,0.4643263025829095,True
0,1110,466.0574715016653,-34.63129209055273,-6.808133794839494,-7.515341374982274,0.5326576274995101,True
0,1120,398.48709492717035,-106.5652280798289,-6.757037657449506,-7.193393598927615,0.587509863561319,True
0,1130,335.4805748332983,-175.0390624206915,-6.300652009387195,-6.847383434086258,0.6216008860163715,True
0,1140,270.1142405177975,-245.16967305510912,-6.536633431550085,-7.013061063441766,0.6352125666686753,True
0,1150,202.39744842942446,-311.05724508907724,-6.771679208837313,-6.588757203396818,0.6288917451023922,True
0,1160,135.31057121161916,-382.01702108763527,-6.708687721780527,-7.095977599855802,0.5947273077515765,True
0,1170,76.7321585853465,-451.63201181846694,-5.857841262627256,-6.961499073083165,0.5418959744115288,True
0,1180,23.15685874678593,-525.9716402227685,-5.357529983856051,-7.433962840430163,0.47351884513721854,True
0,1190,-26.33512991116561,-596.0920855004172,-4.949198865795152,-7.012044527764867,0.40332645989312166,True
0,1200,-68.98871197387871,-671.6006587187458,-4.265358206271306,-7.550857321832857,0.3248652822056416,True
0,1210,-117.74229183229954,-744.0650430306873,-4.8753579858420775,-7.2464384311941545,0.2466766726390448,False
0,1220,-169.49048177738382,-811.0031900707487,-5.1748189945084295,-6.693814704006134,0.1714752884083297,False
0,1230,-210.74039180503019,-879.7585433291038,-4.124991002764634,-6.875535325835504,0.1,False
0,1240,-254.12074382011156,-952.364736625274,-4.33803520150813,-7.260619329617023,0.1,False
0,1250,-298.13363332494407,978.4694772689681,-4.401288950483254,-6.916578610575791,0.1,False
0,1260,-343.3743664647135,918.5088889689714,-4.52407331397694,-5.996058829999659,0.1,False
0,1270,-382.7761259981065,860.4707679551543,-3.9401759533393044,-5.803812101381697,0.1,False
0,1280,-422.4687054728006,792.6937642520056,-3.969257947469407,-6.777700370314882,0.10175548374182752,False
0,1290,-454.8029677365289,723.6143787801182,-3.233426226372838,-6.907938547188744,0.14532842059695794,False
0,1300,-482.21181780004827,653.5386680645624,-2.7408850063519385,-7.007571071555581,0.18781712165200792,False
0,1310,-519.4967797783605,581.9064215037906,-3.7284961978312245,-7.16322465607717,0.21994103582650004,False
0,1320,-553.4145756967632,503.0153062748948,-3.3917795918402707,-7.889111522889589,0.2521416638557441,False
0,1330,-584.5375401149292,425.2735282113358,-3.1122964418166013,-7.774177806355897,0.2771295347014582,False
0,1340,-622.5528281124476,345.2590154027812,-3.8015287997518374,-8.001451280855449,0.28811811969421175,False
0,1350,-666.0693527370983,265.57415848816845,-4.3516524624650605,-7.9684856914612885,0.2829379271553154,False
0,1360,-716.376596343404,194.6473142110449,-5.030724360630574,-7.092684427712347,0.257650348745193,False
0,1370,-767.2906763176982,124.1583480564957,-5.091407997429421,-7.048896615454918,0.2227289550252186,False
0,1380,-814.0609521715747,50.31863452128118,-4.677027585387655,-7.3839713535214475,0.18438538584048336,False
0,1390,-860.1479203297479,-22.756623464255426,-4.608696815817319,-7.307525798553664,0.13955110043705432,False
0,1400,-910.2647705699867,-99.02650470110643,-5.0116850240238815,-7.6269881236851,0.1,False
0,1410,-956.6789268256762,-176.90987035080616,-4.641415625568945,-7.788336564969968,0.1,False
0,1420,995.1717756874366,-246.3615336240398,-4.814929748688719,-6.945166327323362,0.1,False
0,1430,954.9544167334016,-319.6553665553099,-4.021735895403488,-7.3293832931270115,0.1,False
0,1440,912.9415920159317,-386.13886068657564,-4.20128247174699,-6.648349413126574,0.1,False
0,1450,879.2578384197213,-447.7997422195979,-3.368375359621042,-6.166088153302221,0.1,False
0,1460,849.5084388781024,-510.9411270262414,-2.974939954161875,-6.314138480664355,0.1,False
0,1470,814.0505487663584,-576.4256835586089,-3.5457890111744055,-6.548455653236748,0.1,False
0,1480,780.2351079404143,-642.8965999411004,-3.381544082594415,-6.647091638249151,0.1,False
0,1490,736.1199364110971,-709.1081160075677,-4.411517152931723,-6.621151606646729,0.1,False
0,1500,697.38423999118,-763.0994046937009,-3.873569641991722,-5.399128868613321,0.1,False
0,1510,654.1390080606518,-815.4451461375625,-4.324523193052829,-5.234574144386154,0.1,False
0,1520,607.4134260838314,-865.7350743334118,-4.672558197682043,-5.028992819584937,0.1,False
0,1530,553.8023453872081,-922.8740598535961,-5.361108069662324,-5.713898552018428,0.1,False
0,1540,498.9862769752872,-977.0743672540857,-5.4816068411920895,-5.420030740048962,0.1,False
0,1550,438.32062651518527,958.9909557272181,-6.066565046010181,-6.393467701869626,0.1,False
0,1560,384.03563151274284,893.5327750012225,-5.428499500244244,-6.545818072599559,0.1,False
0,1570,325.02187235921656,827.5364054618121,-5.9013759153526255,-6.599636953941038,0.1109242327694745,False
0,1580,260.17536742336733,753.715651223728,-6.484650493584931,-7.382075423808426,0.2026427997983009,False
0,1590,201.3863204512595,678.7692056638803,-5.878904697210785,-7.49464455598477,0.2919858160866603,False
0,1600,143.19732366508106,600.6400622682004,-5.8188996786178535,-7.812914339567997,0.3825261479978366,True
0,1610,90.49980319184465,521.5904911253197,-5.269752047323644,-7.9049571142880595,0.4706165333049068,True
0,1620,44.179833631217434,439.39670612291434,-4.631996956062721,-8.21937850024053,0.558387813742251,True
0,1630,-6.383262452030976,352.12412142108406,-5.056309608324837,-8.727258470183024,0.6478180258359297,True
0,1640,-54.10054077579241,269.74081952410825,-4.7717278323761425,-8.238330189697578,0.7248873353882619,True
0,1650,-104.50156595618455,188.24919464039272,-5.04010251803921,-8.149162488371562,0.7846901382424594,True
0,1660,-156.36883615788236,112.80083521683036,-5.186727020169783,-7.544835942356231,0.8071911792811719,True
0,1670,-210.18889028988247,38.801738101484716,-5.382005413200017,-7.399909711534555,0.7862596330100735,True
0,1680,-258.09794231237674,-35.790718102708865,-4.790905202249429,-7.459245620419353,0.7394323056705023,True
0,1690,-308.9712936345029,-111.6684980260485,-5.08733513221261,-7.5877779923339626,0.6714682454593288,True
0,1700,-360.0378662013553,-185.41908205675554,-5.106657256685239,-7.375058403070707,0.5950216041693152,True
0,1710,-410.5307325223707,-254.44877140786264,-5.049286632101548,-6.90296893511071,0.5170096692310238,True
0,1720,-462.46292126723176,-330.1982749783174,-5.193218874486101,-7.574950357045482,0.4317545826443664,True
0,1730,-516.3419222343643,-401.1180247231732,-5.387900096713253,-7.091974974485576,0.3461616022177203,True
0,1740,-563.8372272596957,-467.2672136941478,-4.749530502533139,-6.614918897097452,0.2677083450991714,False
0,1750,-601.3866547930014,-537.0218397739284,-3.754942753330564,-6.975462607978062,0.19373802957271302,False
0,1760,-631.7087036162185,-601.9737094738792,-3.0322048823217034,-6.495186969995084,0.1274014479027451,False
0,1770,-662.2358692758834,-678.2687635518207,-3.052716565966487,-7.6295054077941495,0.1,False
0,1780,-694.1188778865584,-754.7968835010915,-3.188300861067499,-7.652811994927082,0.1,False
0,1790,-732.2679455021422,-831.8628809937502,-3.814906761558382,-7.7065997492658695,0.1,False
1,0,923.1165120895762,-316.67238851494176,-1.3694633501673479,-3.8006718730546525,0.1,False
1,10,902.8865013895811,-356.6076182928325,-2.023001069999516,-3.993522977789068,0.1,False
1,20,884.0385540045513,-399.2866420444991,-1.8847947385029808,-4.267902375166654,0.1,False
1,30,864.4247924958622,-441.8538779147193,-1.9613761508689167,-4.256723587022018,0.1,False
1,40,849.0784260939777,-484.2762974391828,-1.5346366401884606,-4.242241952446346,0.1,False
1,50,832.253946968045,-525.2011286131029,-1.6824479125932552,-4.092483117392013,0.1,False
1,60,817.9605912415727,-570.4819119497138,-1.429335572647223,-4.528078333661091,0.1,False
1,70,799.5726315733241,-615.2917034517667,-1.8387959668248732,-4.480979150205297,0.1,False
1,80,786.3753954314707,-661.3798459114448,-1.3197236141853503,-4.60881424596781,0.1,False
1,90,777.0678450801183,-702.5993944159176,-0.9307550351352272,-4.121954850447278,0.1,False
1,100,773.0625708683763,-749.6037971062694,-0.4005274211742036,-4.700440269035187,0.1,False
1,110,774.5787172139135,-791.5065464698691,0.1516146345537145,-4.190274936359975,0.1,False
1,120,778.5126134161585,-834.6433945592793,0.3933896202245012,-4.31368480894101,0.1,False
1,130,781.9655788648124,-876.8372596997131,0.3452965448654034,-4.219386514043384,0.1,False
1,140,787.7958709197139,-923.2799208097666,0.5830292054901542,-4.644266111005355,0.1,False
1,150,789.0382667385034,-963.7829435101912,0.12423958187895312,-4.050302270042455,0.1,False
1,160,792.6904945012448,995.5023532903163,0.36522277627413147,-4.071470319949251,0.1,False
1,170,796.3766137211883,958.4669155994579,0.3686119219943484,-3.7035437690858393,0.1,False
1,180,800.2385213045491,914.8417245670325,0.38619075833607536,-4.362519103242535,0.1,False
1,190,808.7270793930493,880.6493509480961,0.8488558088500303,-3.4192373618936363,0.1,False
1,200,818.4972366145516,852.4682887301105,0.9770157221502489,-2.818106221798544,0.1,False
1,210,819.9845903598209,826.8559414573597,0.14873537452692964,-2.5612347272750786,0.1,False
1,220,813.3247897570691,799.9350806329649,-0.6659800602751733,-2.6920860824394675,0.1,False
1,230,808.8456885461196,767.6697900242648,-0.447910121094953,-3.226529060869996,0.1,False
1,240,801.7230851060272,732.0012364625957,-0.7122603440092607,-3.566855356166912,0.1,False
1,250,798.5119857865411,694.7723876649243,-0.3211099319485973,-3.722884879767148,0.1,False
1,260,793.7437778159297,660.3655525153195,-0.4768207970611287,-3.4406835149604946,0.1,False
1,270,792.9167040513116,620.9587916941207,-0.08270737646180548,-3.9406760821198725,0.1,False
1,280,802.1511279608067,587.9417442175168,0.9234423909495194,-3.301704747660398,0.1,False
1,290,819.9022326927475,553.6871611518663,1.775110473194089,-3.4254583065650466,0.1,False
1,300,840.9716978940601,520.1417712069479,2.1069465201312476,-3.3545389944918624,0.1,False
1,310,869.5500855277978,480.59906791772346,2.8578387633737856,-3.954270328922437,0.1,False
1,320,907.7168812840364,443.53767178599446,3.816679575623864,-3.706139613172898,0.1,False
1,330,946.2137123514699,403.40546170407583,3.8496831067433415,-4.01322100819186,0.1,False
1,340,988.8173963372965,364.7644731202256,4.260368398582661,-3.8640988583850255,0.1,False
1,350,-965.9479636730655,331.66620191237644,4.523463998963802,-3.3098271207849215,0.1,False
1,360,-918.8170417509878,305.1214118242001,4.713092192207773,-2.6544790088176375,0.1,False
1,370,-879.8388398567478,284.02065246547363,3.8978201894239968,-2.1100759358726506,0.1,False
1,380,-846.4160801453065,263.0519473315562,3.342275971144125,-2.096870513391739,0.11364989551336446,False
1,390,-824.2612067063475,242.05707263007048,2.215487343895906,-2.0994874701485817,0.14093180521495074,False
1,400,-797.8431271481267,217.1550357082158,2.6418079558220793,-2.4902036921854673,0.1731324380102106,False
1,410,-763.7741890640937,184.07350768560264,3.4068938084032974,-3.308152802261314,0.2143575443548157,False
1,420,-733.173774397474,142.10799973942608,3.0600414666619686,-4.196550794617651,0.25318110156867435,False
1,430,-703.5706383392225,92.62799592732222,2.9603136058251494,-4.9480003812103845,0.2903581264027798,False
1,440,-678.9374769321624,51.832649401774006,2.463316140706003,-4.079534652554813,0.3190868475884623,True
1,450,-665.7657137076807,5.129313171118838,1.317176322448174,-4.6703336230655195,0.3342145274922974,True
1,460,-662.5499159671697,-37.40239751816807,0.3215797740510976,-4.253171068928692,0.3363952000714501,True
1,470,-655.8906045640248,-87.241571195951,0.6659311403144913,-4.983917367778294,0.3383327294628363,True
1,480,-646.873771894094,-133.20987038615863,0.9016832669930779,-4.596829919020762,0.339552767942215,True
1,490,-636.5142742574167,-189.1371786936038,1.0359497636677357,-5.592730830744521,0.33597944783491673,True
1,500,-631.8087004115854,-245.74531228806234,0.47055738458312524,-5.660813359445853,0.32208186893450486,True
1,510,-631.9205942629411,-310.5844758524712,-0.011189385135572105,-6.483916356440889,0.29587902027124424,False
1,520,-627.3324789848646,-375.22881237736465,0.458811527807658,-6.4644336524893395,0.2690125166410693,False
1,530,-617.2255991103099,-432.33942304895345,1.010687987455468,-5.71106106715888,0.24641867265743456,False
1,540,-611.0033604366798,-500.6858844574751,0.6222238673630099,-6.834646140852165,0.21005603910158321,False
1,550,-602.8149460436184,-575.3587203471191,0.8188414393061411,-7.467283588964403,0.16667922367611343,False
1,560,-594.4757166024284,-647.5902479042597,0.8339229441190023,-7.2231527557140645,0.12092406083963858,False
1,570,-587.3584908908683,-715.7952333042123,0.7117225711560061,-6.820498539995257,0.1,False
1,580,-577.5489509674328,-787.7372906787381,0.9809539923435482,-7.194205737452576,0.1,False
1,590,-573.8994310033668,-861.0980224859671,0.364951996406608,-7.336073180722908,0.1,False
1,600,-568.6880559855076,-934.8099249759831,0.5211375017859154,-7.371190249001593,0.1,False
1,610,-563.8869196167607,996.7564394089709,0.48011363687469,-6.843363561504611,0.1,False
1,620,-564.1676486129361,929.6896265898927,-0.028072899617537006,-6.706681281907806,0.1,False
1,630,-566.4294504516608,865.4353159046213,-0.2261801838724706,-6.425431068527126,0.1,False
1,640,-564.4988658439042,800.7682104950097,0.19305846077566322,-6.466710540961168,0.1,False
1,650,-549.2762042414784,735.2696844984343,1.5222661602425867,-6.5498525996575445,0.1,False
1,660,-537.8594891679685,680.0271980776283,1.1416715073509813,-5.524248642080585,0.1329764592507664,False
1,670,-526.6988492430166,619.5168162114676,1.116063992495183,-6.051038186616073,0.18685009785236317,False
1,680,-516.3059071533892,553.6630868953371,1.0392942089627462,-6.585372931613041,0.24295666996402532,False
1,690,-502.9499680764641,488.0888886327002,1.3355939076925076,-6.557419826263694,0.2991509195305878,False
1,700,-485.94827950456784,421.7869784823372,1.700168857189621,-6.630191015036302,0.35653284033238397,True
1,710,-470.1683127511643,355.5898306983818,1.577996675340354,-6.619714778395545,0.41050668365843157,True
1,720,-464.81248509596537,294.2552086851715,0.5355827655198944,-6.133462201321013,0.44987567392502914,True
1,730,-465.00680290184073,241.70807809696112,-0.019431780587538805,-5.254713058821044,0.47592546163516203,True
1,740,-464.62568824835193,185.61249022252332,0.03811146534887596,-5.609558787443784,0.4996710814805314,True
1,750,-459.6179148900949,129.6602852443732,0.5007773358256989,-5.5952204978150215,0.5224432837268742,True
1,760,-457.5183100535321,74.99147732562574,0.20996048365628078,-5.466880791874748,0.5363765259332528,True
1,770,-447.6618006875425,18.03922205231993,0.9856509365989639,-5.695225527330583,0.551974887615587,True
1,780,-436.47661410507726,-35.13105826036838,1.1185186582465207,-5.317028031268832,0.562111856845694,True
1,790,-425.73906380875314,-89.34523468352643,1.0737550296324112,-5.421417642315807,0.5649869870757795,True
1,800,-421.39318004058157,-139.1155412619679,0.43458837681716,-4.9770306578441454,0.5562372863733094,True
1,810,-421.55467248615923,-185.95447415270894,-0.016149244557766174,-4.683893289074103,0.539253422853383,True
1,820,-419.20335670120744,-234.15836074654567,0.2351315784951717,-4.820388659383671,0.5198317043191323,True
1,830,-413.9956085368203,-276.901264739706,0.5207748164387149,-4.274290399316033,0.5019370779688364,True
1,840,-397.92647600372834,-322.4998848802978,1.606913253309201,-4.559862014059185,0.4877972510298767,True
1,850,-388.29378883740037,-366.4255700916211,0.9632687166327962,-4.39256852113233,0.46610884548751585,True
1,860,-379.3281054068276,-412.3343017321804,0.8965683430572777,-4.5908731640559255,0.43972382886963846,True
1,870,-374.1328563221307,-457.83338131567075,0.519524908469698,-4.549907958349033,0.40874134321204525,True
1,880,-377.028116115534,-499.95408831599934,-0.28952597934033464,-4.212070700032859,0.37381768568131013,True
1,890,-380.2109107831427,-546.2425251084542,-0.3182794667608739,-4.628843679245483,0.33446169688333705,True
1,900,-377.42992249062445,-585.7830631931138,0.2780988292518192,-3.954053808465966,0.3031534289994775,True
1,910,-379.4277724774879,-631.739721295531,-0.19978499868634247,-4.595665810241722,0.2630736061248833,False
1,920,-382.14118581975345,-677.0006352652791,-0.27134133422655815,-4.526091396974808,0.22259293413982995,False
1,930,-385.75027351818915,-721.5293587080281,-0.3609087698435728,-4.452872344274895,0.1818264921198096,False
1,940,-393.06509328892025,-770.4607758418697,-0.7314819770731129,-4.893141713384161,0.13506649118381164,False
1,950,-395.35861482532516,-812.3029018601012,-0.22935215364048944,-4.184212601823154,0.1,False
1,960,-402.86470514843995,-860.0981024220077,-0.7506090323114795,-4.7795200561906555,0.1,False
1,970,-409.74936160679795,-912.0389528568874,-0.6884656458357915,-5.194085043487958,0.1,False
1,980,-408.9614577516496,-969.3491231884315,0.07879038551483097,-5.731017033154409,0.1,False
1,990,-408.4773599577709,966.6068306000434,0.04840977938787308,-6.404404621152504,0.1,False
1,1000,-410.92045245352506,901.7823951179125,-0.24430924957541986,-6.482443548213098,0.1,False
1,1010,-424.15728038287625,833.4006047453302,-1.323682792935115,-6.83817903725824,0.1,False
1,1020,-438.308321123866,761.6814005623614,-1.4151040740989715,-7.171920418296863,0.12120950145722309,False
1,1030,-452.1953202715889,689.1241034565764,-1.388699914772292,-7.255729710578498,0.17575935695917344,False
1,1040,-453.7104717718332,618.3658853620414,-0.1515151500244396,-7.075821809453497,0.2330387491046234,False
1,1050,-459.2211996070165,542.4318511096608,-0.5510727835183272,-7.593403425238044,0.28928456941842007,False
1,1060,-459.8919611628587,460.79137161457993,-0.06707615558422053,-8.164047949508085,0.3489782614254219,True
